Word,fiveStar,fourSar,threeStar,twoStar,oneStar,Score1,Score2
kissy,9,8,1,3,0,1.0,0.7
kissi,20,2,1,0,0,1.0,1.0
douzaine,14,8,6,1,1,0.8666666666666667,0.8333333333333334
wilhelm,32,7,0,2,5,0.7297297297297297,0.6956521739130435
rbar,11,2,2,1,0,1.0,0.8571428571428571
rbas,16,3,1,0,1,0.8823529411764706,0.9
closei,8,2,4,1,1,0.7777777777777778,0.6666666666666666
closet,1208,1048,540,448,613,0.32674354750137286,0.3602652999698523
closes,785,956,591,414,719,0.043882978723404256,0.2115518441196938
closer,6190,4862,2389,1437,1512,0.6073747078680862,0.578744375401757
closed,8230,7460,4775,3859,9289,-0.060448655745190934,0.08814758305014217
ridonculous,8,6,2,0,1,0.7777777777777778,0.8666666666666667
curfew,7,18,16,6,15,-0.36363636363636365,0.08695652173913043
similarity,27,27,18,21,17,0.22727272727272727,0.17391304347826086
zenshin,30,23,1,5,4,0.7647058823529411,0.7096774193548387
sprinkles,880,873,378,287,170,0.6761904761904762,0.5864253393665159
sprinkler,257,41,21,28,82,0.5162241887905604,0.46078431372549017
sprinkled,900,1017,495,363,221,0.6057091882247992,0.5329868052778889
allaccess,7,3,6,2,3,0.4,0.3333333333333333
mileend,36,48,17,6,5,0.7560975609756098,0.7684210526315789
involuntary,11,7,2,4,11,0.0,0.09090909090909091
midatlantic,6,5,2,2,2,0.5,0.4666666666666667
backjust,5,14,4,5,5,0.0,0.3103448275862069
hitech,43,29,6,4,8,0.6862745098039216,0.7142857142857143
frenchpress,11,5,1,0,0,1.0,1.0
kombination,9,10,4,2,0,1.0,0.8095238095238095
quiche,1226,971,410,236,141,0.7937088514996342,0.7070707070707071
inception,57,29,23,15,13,0.6285714285714286,0.5087719298245614
dopey,14,14,18,16,11,0.12,0.01818181818181818
qualifications,41,10,13,14,28,0.18840579710144928,0.0967741935483871
doped,6,4,1,7,2,0.5,0.05263157894736842
undershirts,2,8,10,2,4,-0.3333333333333333,0.25
timeeven,12,4,1,5,7,0.2631578947368421,0.14285714285714285
heckle,13,13,3,1,15,-0.07142857142857142,0.23809523809523808
debitcredit,65,85,49,22,56,0.0743801652892562,0.3157894736842105
libation,88,91,19,8,7,0.8526315789473684,0.845360824742268
wellvery,11,12,2,3,0,1.0,0.7692307692307693
angesprochen,1,5,5,4,1,0.0,0.09090909090909091
knight,200,122,48,16,42,0.6528925619834711,0.6947368421052632
westchester,8,5,2,0,2,0.6,0.7333333333333333
dishesthey,7,7,2,1,1,0.75,0.75
evacuated,8,3,3,6,13,-0.23809523809523808,-0.26666666666666666
ozone,17,11,5,10,11,0.21428571428571427,0.14285714285714285
raspado,38,22,5,5,13,0.49019607843137253,0.5384615384615384
semiprivate,100,118,33,10,10,0.8181818181818182,0.8319327731092437
juillet,8,8,5,3,0,1.0,0.6842105263157895
magaritas,16,6,8,5,1,0.8823529411764706,0.5714285714285714
centaines,8,8,4,2,1,0.7777777777777778,0.6842105263157895
awaited,179,116,65,64,95,0.30656934306569344,0.29955947136563876
rollout,6,10,0,2,11,-0.29411764705882354,0.10344827586206896
overnite,6,6,0,1,3,0.3333333333333333,0.5
neices,7,5,4,3,2,0.5555555555555556,0.4117647058823529
lankan,32,22,17,2,0,1.0,0.9285714285714286
doogh,14,6,0,2,0,1.0,0.8181818181818182
autrement,9,13,10,5,0,1.0,0.6296296296296297
ksesptzle,6,9,3,3,2,0.5,0.5
unadulterated,73,40,18,5,10,0.7590361445783133,0.765625
approximately,794,651,421,404,906,-0.06588235294117648,0.04900181488203267
dooby,11,1,3,0,1,0.8333333333333334,0.8461538461538461
diligently,189,69,22,23,17,0.8349514563106796,0.7315436241610739
grandiosity,6,5,5,1,0,1.0,0.8333333333333334
10mins,98,60,72,65,132,-0.14782608695652175,-0.10985915492957747
redoing,87,51,48,33,66,0.13725490196078433,0.16455696202531644
mochiko,122,135,41,14,7,0.8914728682170543,0.8489208633093526
rdas,24,3,0,3,5,0.6551724137931034,0.5428571428571428
canonita,22,31,7,13,3,0.76,0.5362318840579711
baristas,1299,788,359,238,216,0.7148514851485148,0.6426603699330972
everybodys,132,98,46,25,35,0.5808383233532934,0.5862068965517241
doozy,20,13,10,11,13,0.21212121212121213,0.15789473684210525
surfboard,22,19,9,5,7,0.5172413793103449,0.5471698113207547
thorough,6421,1139,393,253,349,0.8968980797636632,0.8524871355060034
quiant,6,7,3,0,1,0.7142857142857143,0.8571428571428571
knifed,4,7,2,2,2,0.3333333333333333,0.4666666666666667
knifes,27,14,13,13,13,0.35,0.22388059701492538
epidural,33,9,7,12,39,-0.08333333333333333,-0.0967741935483871
comparatively,73,112,82,45,18,0.6043956043956044,0.49193548387096775
doors,4519,3647,2149,1676,3099,0.1864006300866369,0.2620353913917008
rambunctious,89,73,31,8,11,0.78,0.7900552486187845
prescheduled,5,4,0,3,5,0.0,0.058823529411764705
stenciled,10,9,8,1,1,0.8181818181818182,0.8095238095238095
waayyy,8,9,7,3,6,0.14285714285714285,0.3076923076923077
doori,6,10,5,3,11,-0.29411764705882354,0.06666666666666667
greenfield,106,72,38,19,51,0.3503184713375796,0.43548387096774194
gaylords,4,2,3,5,2,0.3333333333333333,-0.07692307692307693
curler,11,6,1,1,2,0.6923076923076923,0.7
curled,113,56,35,49,82,0.15897435897435896,0.12666666666666668
anchovy,143,161,88,49,24,0.7125748502994012,0.6127320954907162
curley,12,11,1,1,4,0.5,0.6428571428571429
spandex,42,34,22,13,11,0.5849056603773585,0.52
dorms,33,38,30,8,11,0.5,0.5777777777777777
interestingi,3,7,4,1,3,0.0,0.42857142857142855
anchors,36,34,23,5,16,0.38461538461538464,0.5384615384615384
doris,29,16,6,3,6,0.6571428571428571,0.6666666666666666
dorky,38,46,21,13,8,0.6521739130434783,0.6
dorks,15,13,14,7,2,0.7647058823529411,0.5135135135135135
billionaires,9,6,2,0,1,0.8,0.875
unobtrusive,222,166,44,16,6,0.9473684210526315,0.8926829268292683
repairable,54,9,6,4,20,0.4594594594594595,0.4482758620689655
reba,31,16,3,4,10,0.5121951219512195,0.5409836065573771
rear,1197,593,299,291,861,0.16326530612244897,0.2168592794017675
reap,54,35,16,10,14,0.5882352941176471,0.5752212389380531
read,12658,10200,5506,4881,8147,0.21682287911559722,0.2739229783202363
ream,9,9,5,7,8,0.058823529411764705,0.09090909090909091
real,27188,19659,9507,7284,8037,0.5436763662171753,0.5071097670827436
bresaola,16,30,6,5,2,0.7777777777777778,0.7358490566037735
redo,352,192,176,291,689,-0.32372718539865514,-0.28608923884514437
confiscated,16,17,18,15,25,-0.21951219512195122,-0.0958904109589041
recs,51,27,12,4,5,0.8214285714285714,0.7931034482758621
recd,24,15,10,16,34,-0.1724137931034483,-0.12359550561797752
recc,6,10,2,0,1,0.7142857142857143,0.8823529411764706
reco,16,29,8,3,2,0.7777777777777778,0.8
againand,110,57,17,16,44,0.42857142857142855,0.4713656387665198
refi,13,2,1,0,14,-0.037037037037037035,0.034482758620689655
innkeeper,8,5,0,0,10,-0.1111111111111111,0.13043478260869565
reef,159,204,117,51,49,0.5288461538461539,0.5680345572354212
reed,178,32,10,6,25,0.7536945812807881,0.7427385892116183
papertowels,1,5,6,4,4,-0.6,-0.14285714285714285
reek,58,91,48,46,45,0.1262135922330097,0.24166666666666667
reel,67,41,31,18,29,0.3958333333333333,0.3935483870967742
reds,362,335,124,70,31,0.8422391857506362,0.7468671679197995
doses,46,61,40,18,29,0.22666666666666666,0.38961038961038963
dosed,10,8,10,9,13,-0.13043478260869565,-0.1
regs,13,12,12,5,8,0.23809523809523808,0.3157894736842105
refs,19,18,19,8,13,0.1875,0.27586206896551724
reis,31,39,22,6,8,0.5897435897435898,0.6666666666666666
rein,34,33,21,11,17,0.3333333333333333,0.4105263157894737
shuttered,19,35,17,13,33,-0.2692307692307692,0.08
reid,58,14,8,5,4,0.8709677419354839,0.7777777777777778
dosai,26,41,15,4,1,0.9259259259259259,0.8611111111111112
dosas,109,106,45,26,25,0.6268656716417911,0.6165413533834586
tulips,61,26,7,6,17,0.5641025641025641,0.5818181818181818
reno,214,164,91,77,101,0.35873015873015873,0.3597122302158273
lvnement,12,12,3,5,2,0.7142857142857143,0.5483870967741935
rent,2547,1713,1011,1043,4454,-0.2723896586201971,-0.12678077277851799
renu,25,6,2,0,1,0.9230769230769231,0.9375
explanatory,58,51,20,13,9,0.7313432835820896,0.6641221374045801
rena,19,9,1,0,3,0.7272727272727273,0.8064516129032258
rend,40,55,25,7,6,0.7391304347826086,0.7592592592592593
rene,171,31,11,4,12,0.8688524590163934,0.8532110091743119
remo,28,36,28,11,10,0.47368421052631576,0.5058823529411764
remy,35,25,6,5,3,0.8421052631578947,0.7647058823529411
rely,523,304,231,201,288,0.28976572133168926,0.256838905775076
remi,4,9,0,2,3,0.14285714285714285,0.4444444444444444
reps,305,171,109,127,573,-0.3052391799544419,-0.19047619047619047
repo,11,6,2,2,25,-0.3888888888888889,-0.22727272727272727
unsuitable,5,5,1,4,10,-0.3333333333333333,-0.16666666666666666
rest,13327,11925,7687,6528,7217,0.29741043613707163,0.29507398004974744
resv,6,3,8,3,6,0.0,0.0
schmeckten,3,15,4,7,4,-0.14285714285714285,0.2413793103448276
reso,33,29,14,8,15,0.375,0.4588235294117647
revs,6,3,4,3,2,0.5,0.2857142857142857
reve,518,323,186,110,64,0.7800687285223368,0.6571428571428571
revo,45,57,20,12,8,0.6981132075471698,0.6721311475409836
maltais,12,1,0,0,5,0.4117647058823529,0.4444444444444444
reup,12,9,6,7,6,0.3333333333333333,0.23529411764705882
rexs,16,6,7,9,10,0.23076923076923078,0.07317073170731707
versuch,2,6,4,5,3,-0.2,0.0
reza,16,2,0,0,1,0.8823529411764706,0.8947368421052632
saladyou,4,7,5,0,1,0.6,0.8333333333333334
selectioni,17,12,6,1,1,0.8888888888888888,0.8709677419354839
selections,5913,6235,2733,1174,640,0.804669616969327,0.7401518407104999
chinchillas,9,6,2,1,0,1.0,0.875
showered,119,90,66,76,112,0.030303030303030304,0.05289672544080604
ertrnkt,1,3,8,4,1,0.0,-0.1111111111111111
mortified,46,34,22,44,207,-0.6363636363636364,-0.5166163141993958
metalhead,9,18,10,1,1,0.8,0.8620689655172413
collectors,115,97,36,19,41,0.47435897435897434,0.5588235294117647
digitally,37,12,6,4,8,0.6444444444444445,0.6065573770491803
quidam,16,7,4,3,3,0.6842105263157895,0.5862068965517241
nannies,81,16,1,1,10,0.7802197802197802,0.7962962962962963
gelatinous,61,105,81,92,99,-0.2375,-0.0700280112044818
rfid,8,10,1,2,7,0.06666666666666667,0.3333333333333333
clowns,278,214,137,120,331,-0.08702791461412152,0.043478260869565216
especially,30027,28817,14026,7976,7252,0.6109337696826631,0.5888324873096447
blattsalat,1,4,10,4,2,-0.3333333333333333,-0.09090909090909091
steamsauna,8,5,1,2,0,1.0,0.7333333333333333
lookalike,46,41,23,20,11,0.6140350877192983,0.4745762711864407
againbut,25,45,48,22,11,0.3888888888888889,0.3592233009708738
quicky,19,34,12,8,9,0.35714285714285715,0.5142857142857142
eastsiders,9,9,1,0,0,1.0,1.0
mileage,302,145,89,97,267,0.061511423550087874,0.10234278668310727
salsaritas,39,78,47,24,18,0.3684210526315789,0.4716981132075472
preaching,59,16,8,19,18,0.5324675324675324,0.3392857142857143
kiwis,25,32,7,7,1,0.9230769230769231,0.7538461538461538
provari,10,2,0,0,7,0.17647058823529413,0.2631578947368421
debonair,11,4,1,0,0,1.0,1.0
intrinsically,7,3,5,1,1,0.75,0.6666666666666666
lobsta,18,12,9,3,2,0.8,0.7142857142857143
opulent,155,117,55,26,10,0.8787878787878788,0.7662337662337663
dotty,17,23,11,9,4,0.6190476190476191,0.5094339622641509
classique,120,191,88,20,10,0.8461538461538461,0.8240469208211144
viscosity,16,12,12,2,9,0.28,0.4358974358974359
scholarship,28,21,5,3,10,0.47368421052631576,0.5806451612903226
mortuary,17,4,6,6,28,-0.24444444444444444,-0.23636363636363636
kuchen,39,39,13,9,5,0.7727272727272727,0.6956521739130435
rgal,54,58,6,1,0,1.0,0.9823008849557522
sedaris,8,6,1,3,4,0.3333333333333333,0.3333333333333333
langue,20,17,9,3,4,0.6666666666666666,0.6818181818181818
floridian,7,8,4,2,2,0.5555555555555556,0.5789473684210527
courteously,110,59,21,14,24,0.6417910447761194,0.6328502415458938
puberty,7,11,8,1,9,-0.125,0.2857142857142857
clones,47,23,13,11,13,0.5666666666666667,0.48936170212765956
cloned,15,5,8,8,6,0.42857142857142855,0.17647058823529413
dothe,9,5,2,2,6,0.2,0.2727272727272727
centotre,16,15,2,0,0,1.0,1.0
susanne,13,3,1,0,6,0.3684210526315789,0.45454545454545453
susanna,18,4,3,0,5,0.5652173913043478,0.6296296296296297
dougs,33,25,13,3,5,0.7368421052631579,0.7575757575757576
gotten,7706,6057,3825,3329,4576,0.25484448786842534,0.27035259368654235
horrified,88,55,64,92,312,-0.56,-0.47714808043875684
dough,3364,3231,1630,1237,1044,0.5263157894736842,0.48602974312753494
relaxers,26,9,4,3,2,0.8571428571428571,0.75
tutelage,12,2,2,1,2,0.7142857142857143,0.6470588235294118
glenlivet,16,15,10,2,4,0.6,0.6756756756756757
rgle,11,9,5,0,3,0.5714285714285714,0.7391304347826086
douce,33,41,9,1,2,0.8857142857142857,0.922077922077922
rgne,3,12,8,0,0,1.0,1.0
doubt,4842,2879,2555,2522,2614,0.2988197424892704,0.2010577895309948
beijing,188,195,107,65,53,0.5601659751037344,0.5289421157684631
spanked,47,71,47,23,13,0.5666666666666667,0.5324675324675324
accidently,97,73,35,36,65,0.19753086419753085,0.25461254612546125
gnreuses,57,97,25,2,1,0.9655172413793104,0.9617834394904459
superlatives,87,15,7,4,0,1.0,0.9245283018867925
knicks,12,18,8,5,14,-0.07692307692307693,0.22448979591836735
accidental,82,57,27,20,51,0.23308270676691728,0.3238095238095238
spankin,49,40,16,6,4,0.8490566037735849,0.797979797979798
drafting,19,19,10,9,17,0.05555555555555555,0.1875
againlol,8,2,4,0,2,0.6,0.6666666666666666
absentee,12,9,10,17,19,-0.22580645161290322,-0.2631578947368421
interfere,77,69,24,16,24,0.5247524752475248,0.5698924731182796
flavorings,95,83,39,30,18,0.6814159292035398,0.5752212389380531
harmonize,16,9,2,2,2,0.7777777777777778,0.7241379310344828
gunfight,6,3,6,3,0,1.0,0.5
dosnt,10,6,6,5,25,-0.42857142857142855,-0.30434782608695654
sensationell,12,3,4,0,0,1.0,1.0
grumman78,3,4,9,0,1,0.5,0.75
neiges,17,25,4,0,1,0.8888888888888888,0.9534883720930233
rhia,1,8,5,2,0,1.0,0.6363636363636364
everand,24,9,4,1,13,0.2972972972972973,0.40425531914893614
langka,2,10,7,3,0,1.0,0.6
tartlet,36,29,10,3,3,0.8461538461538461,0.8309859154929577
doted,21,23,12,3,5,0.6153846153846154,0.6923076923076923
redondo,43,30,9,6,3,0.8695652173913043,0.7804878048780488
kourtney,10,2,7,1,2,0.6666666666666666,0.6
resortcasino,17,18,6,4,3,0.7,0.6666666666666666
langen,8,13,10,1,2,0.6,0.75
langem,6,8,1,2,2,0.5,0.5555555555555556
langer,9,10,5,4,5,0.2857142857142857,0.35714285714285715
harmonies,35,9,6,3,1,0.9444444444444444,0.8333333333333334
parasites,17,7,11,11,33,-0.32,-0.29411764705882354
quiero,7,9,6,3,5,0.16666666666666666,0.3333333333333333
ripeness,17,16,2,3,0,1.0,0.8333333333333334
rhum,38,39,17,10,4,0.8095238095238095,0.6923076923076923
aroport,1,13,4,4,0,1.0,0.5555555555555556
quiets,6,9,1,1,2,0.5,0.6666666666666666
bellpeppers,6,10,5,1,2,0.5,0.6842105263157895
derelict,8,20,9,3,14,-0.2727272727272727,0.24444444444444444
karotten,6,11,4,3,3,0.3333333333333333,0.4782608695652174
donatos,19,16,6,14,8,0.4074074074074074,0.22807017543859648
rian,18,3,0,0,4,0.6363636363636364,0.68
rida,5,10,0,1,2,0.42857142857142855,0.6666666666666666
ride,8105,5977,2823,1593,2670,0.5044083526682135,0.5352412101390025
rics,17,3,2,7,6,0.4782608695652174,0.21212121212121213
rico,262,136,44,28,53,0.6634920634920635,0.6617954070981211
rica,84,59,20,13,26,0.5272727272727272,0.5714285714285714
rich,9531,8361,2901,1037,553,0.8903213010710036,0.8367724052971974
rick,1460,347,203,113,278,0.6800920598388953,0.6442220200181984
rice,32275,37732,20176,13509,10931,0.49400546220432345,0.4824610628183002
salesperson,506,245,123,196,572,-0.061224489795918366,-0.01119157340355497
bertrieben,6,9,3,4,0,1.0,0.5789473684210527
ribs,10851,10691,5236,3375,2343,0.6448385629831742,0.5804842259721203
riff,83,90,59,33,33,0.43103448275862066,0.4476987447698745
rife,24,45,27,7,8,0.5,0.6428571428571429
rieu,53,54,29,17,12,0.6307692307692307,0.5735294117647058
rien,236,320,283,115,105,0.3841642228739003,0.4329896907216495
holiday,3271,2587,1267,948,1248,0.4476654127019252,0.4546809038986839
rigs,33,18,11,9,9,0.5714285714285714,0.4782608695652174
riga,12,13,2,0,1,0.8461538461538461,0.9230769230769231
rigo,10,4,2,2,5,0.3333333333333333,0.3333333333333333
righ,6,5,6,0,2,0.5,0.6923076923076923
rift,7,9,8,8,5,0.16666666666666666,0.10344827586206896
rationalized,3,3,3,4,7,-0.4,-0.29411764705882354
rika,17,9,8,0,0,1.0,1.0
rink,238,323,151,88,106,0.38372093023255816,0.4860927152317881
ring,3457,1500,982,1072,2057,0.2538991657598839,0.22606975018550582
rino,12,6,0,1,1,0.8461538461538461,0.8
rind,87,85,47,46,30,0.48717948717948717,0.3870967741935484
rina,10,5,5,1,1,0.8181818181818182,0.7647058823529411
screamin,18,13,5,1,2,0.8,0.8235294117647058
ensuing,26,23,7,8,18,0.18181818181818182,0.30666666666666664
rims,295,77,37,66,255,0.07272727272727272,0.0735930735930736
rime,8,10,6,2,2,0.6,0.6363636363636364
ripp,1,0,0,2,19,-0.9,-0.9090909090909091
rips,68,75,51,44,113,-0.24861878453038674,-0.04666666666666667
ripe,457,537,261,208,157,0.48859934853420195,0.4628403237674761
riot,157,101,43,29,39,0.6020408163265306,0.5828220858895705
dunhill,19,20,6,4,5,0.5833333333333334,0.625
rios,91,128,64,56,49,0.3,0.35185185185185186
rira,22,12,6,3,3,0.76,0.7
tottori,10,1,1,0,5,0.3333333333333333,0.375
rire,11,17,11,4,5,0.375,0.5135135135135135
wetnaps,3,13,5,4,1,0.5,0.5238095238095238
rito,1,9,6,1,1,0.0,0.6666666666666666
ritz,362,284,129,107,94,0.5877192982456141,0.525383707201889
chocolatevanilla,9,15,9,5,1,0.8,0.6
rita,225,149,80,42,28,0.7786561264822134,0.6846846846846847
rite,139,105,67,37,70,0.33014354066985646,0.3903133903133903
mrite,33,29,17,9,10,0.5348837209302325,0.5308641975308642
doggone,10,15,5,3,3,0.5384615384615384,0.6129032258064516
risa,65,21,6,0,3,0.9117647058823529,0.9325842696629213
turrell,12,16,5,1,0,1.0,0.9310344827586207
housebrewed,10,14,2,0,0,1.0,1.0
risk,1036,831,599,611,1655,-0.2300260126347083,-0.09654004355189935
ensuite,91,100,40,35,14,0.7333333333333333,0.5916666666666667
rise,451,369,191,155,144,0.5159663865546219,0.46559428060768543
againnot,7,11,10,16,17,-0.4166666666666667,-0.29411764705882354
rive,9,12,1,1,3,0.5,0.68
riva,6,5,6,2,0,1.0,0.6923076923076923
raters,13,8,4,4,5,0.4444444444444444,0.4
spaniel,71,14,4,6,7,0.8205128205128205,0.7346938775510204
dowdy,6,7,2,1,9,-0.2,0.13043478260869565
screamer,7,12,7,3,1,0.75,0.6521739130434783
screamed,193,174,134,156,395,-0.3435374149659864,-0.20043572984749455
servings,1541,1588,709,309,188,0.7825332562174667,0.7258687258687259
turrets,7,4,1,0,4,0.2727272727272727,0.4666666666666667
fromages,89,101,24,3,2,0.9560439560439561,0.9487179487179487
exhaustively,6,5,1,3,1,0.7142857142857143,0.4666666666666667
firework,30,31,10,3,6,0.6666666666666666,0.7428571428571429
masondixon,14,7,5,5,0,1.0,0.6153846153846154
doute,47,32,28,13,8,0.7090909090909091,0.58
counterbalanced,6,5,7,1,0,1.0,0.8333333333333334
landry,23,27,9,7,3,0.7692307692307693,0.6666666666666666
douse,75,92,69,68,31,0.41509433962264153,0.2556390977443609
landow,27,1,2,1,15,0.2857142857142857,0.2727272727272727
landon,35,5,2,1,6,0.7073170731707317,0.7021276595744681
spanish,2395,2206,967,736,829,0.4857320099255583,0.49237755433019786
parmasean,32,26,19,6,16,0.3333333333333333,0.45
prvoyez,7,11,3,1,0,1.0,0.8947368421052632
hypothetically,10,7,5,2,10,0.0,0.1724137931034483
landis,76,24,6,7,23,0.5353535353535354,0.5384615384615384
doula,68,1,8,1,4,0.8888888888888888,0.8648648648648649
tullys,11,11,4,8,5,0.375,0.2571428571428571
sedated,46,10,6,13,23,0.3333333333333333,0.21739130434782608
bimmer,33,1,5,0,0,1.0,1.0
experiencemy,9,2,2,4,4,0.38461538461538464,0.15789473684210525
dattentes,3,6,8,2,2,0.2,0.38461538461538464
donated,312,187,76,58,94,0.5369458128078818,0.533026113671275
donates,40,23,6,2,4,0.8181818181818182,0.8260869565217391
dovey,4,5,2,7,1,0.6,0.058823529411764705
doves,18,17,15,12,20,-0.05263157894736842,0.04477611940298507
dover,157,63,46,27,10,0.8802395209580839,0.7120622568093385
trilled,10,8,2,1,1,0.8181818181818182,0.8
experienceit,11,6,6,8,1,0.8333333333333334,0.3076923076923077
soupwhich,6,8,5,1,3,0.3333333333333333,0.5555555555555556
experiencewe,16,9,1,5,6,0.45454545454545453,0.3888888888888889
tubular,19,15,6,3,1,0.9,0.7894736842105263
aguilera,7,7,6,3,3,0.4,0.4
starches,34,72,34,20,8,0.6190476190476191,0.582089552238806
starched,11,20,13,10,13,-0.08333333333333333,0.14814814814814814
saladthe,25,26,9,8,7,0.5625,0.5454545454545454
mentioning,737,649,378,309,400,0.2963940193491645,0.32315035799522673
vitamins,303,207,74,28,32,0.808955223880597,0.7894736842105263
wagamama,14,19,19,7,2,0.75,0.5714285714285714
realistic,433,231,95,81,93,0.6463878326996197,0.5847255369928401
firewood,25,22,11,4,2,0.8518518518518519,0.7735849056603774
affaire,17,16,18,9,4,0.6190476190476191,0.43478260869565216
plantings,22,14,0,2,1,0.9130434782608695,0.8461538461538461
overindulged,23,20,7,2,1,0.9166666666666666,0.8695652173913043
affairs,63,52,30,28,71,-0.05970149253731343,0.07476635514018691
experienceso,7,5,6,2,5,0.16666666666666666,0.2631578947368421
explanation,764,480,500,724,1718,-0.3843674456083803,-0.3250135648399349
iheart,7,6,6,1,6,0.07692307692307693,0.3
1215am,4,4,3,6,13,-0.5294117647058824,-0.4074074074074074
interface,36,33,17,20,22,0.2413793103448276,0.24324324324324326
lancme,5,2,2,1,11,-0.375,-0.2631578947368421
treasure,2019,1343,553,272,317,0.728595890410959,0.7018476335105037
artistique,7,6,4,2,1,0.75,0.625
theodore,27,8,2,5,1,0.9285714285714286,0.7073170731707317
lionfish,14,6,2,1,0,1.0,0.9047619047619048
placegreat,61,28,5,1,2,0.9365079365079365,0.9347826086956522
lancer,13,7,9,1,8,0.23809523809523808,0.3793103448275862
clorox,9,20,24,14,29,-0.5263157894736842,-0.19444444444444445
doyou,5,3,2,2,5,0.0,0.06666666666666667
landed,741,615,308,187,305,0.4168260038240918,0.4675324675324675
superpawn,4,2,4,1,10,-0.42857142857142855,-0.29411764705882354
slither,7,15,6,3,6,0.07692307692307693,0.41935483870967744
doyle,33,11,4,5,12,0.4666666666666667,0.4426229508196721
civilization,54,56,23,10,15,0.5652173913043478,0.6296296296296297
relaxant,12,12,2,1,2,0.7142857142857143,0.7777777777777778
applying,282,133,57,83,196,0.1799163179916318,0.19596541786743515
fulfilling,374,309,135,59,51,0.76,0.7225725094577553
seamless,574,156,56,24,27,0.9101497504159733,0.8693982074263764
quartered,39,39,23,19,19,0.3448275862068966,0.3448275862068966
dowry,7,8,5,4,0,1.0,0.5789473684210527
wizardry,27,12,0,8,1,0.9285714285714286,0.625
quarterly,107,63,16,7,27,0.5970149253731343,0.6666666666666666
hahahah,38,28,12,3,7,0.6888888888888889,0.7368421052631579
saladnot,4,7,2,6,4,0.0,0.047619047619047616
downy,5,14,5,1,1,0.6666666666666666,0.8095238095238095
downs,187,206,182,54,62,0.5020080321285141,0.5442043222003929
downi,15,13,4,11,11,0.15384615384615385,0.12
everett,33,3,2,0,0,1.0,1.0
songwriter,10,5,4,2,1,0.8181818181818182,0.6666666666666666
everest,159,76,29,25,19,0.7865168539325843,0.6845878136200717
confortable,82,61,36,11,5,0.8850574712643678,0.7987421383647799
hahahha,13,10,6,2,3,0.625,0.6428571428571429
tranquille,41,69,29,5,3,0.8636363636363636,0.864406779661017
monogram,52,13,5,4,5,0.8245614035087719,0.7567567567567568
thesuite,8,7,1,0,1,0.7777777777777778,0.875
viking,58,47,16,14,26,0.38095238095238093,0.4482758620689655
chardonnays,9,9,2,4,5,0.2857142857142857,0.3333333333333333
guestbook,16,5,1,0,0,1.0,1.0
garrison,8,5,2,0,6,0.14285714285714285,0.3684210526315789
nonfancy,8,20,7,1,2,0.6,0.8064516129032258
reconfigured,10,6,6,3,5,0.3333333333333333,0.3333333333333333
everday,27,14,6,1,3,0.8,0.8222222222222222
riveting,19,14,9,2,5,0.5833333333333334,0.65
twosome,18,22,6,7,18,0.0,0.23076923076923078
loosening,27,14,9,4,11,0.42105263157894735,0.4642857142857143
trilogy,42,35,8,13,7,0.7142857142857143,0.5876288659793815
rmlt,17,0,0,0,0,1.0,1.0
againits,19,14,14,2,9,0.35714285714285715,0.5
barwhich,6,15,8,5,2,0.5,0.5
heirloom,860,547,218,108,61,0.8675352877307275,0.7855329949238579
rating,5072,6236,6489,3972,3928,0.12711111111111112,0.17742607246980424
ration,38,53,32,24,19,0.3333333333333333,0.3582089552238806
ratios,59,46,32,18,11,0.6857142857142857,0.5671641791044776
prostitution,13,14,9,7,22,-0.2571428571428571,-0.03571428571428571
plentyful,8,9,4,0,1,0.7777777777777778,0.8888888888888888
willpower,71,67,13,6,4,0.8933333333333333,0.8648648648648649
telefonisch,7,5,0,3,3,0.4,0.3333333333333333
omelett,7,16,3,4,1,0.75,0.6428571428571429
starsthey,6,9,4,5,3,0.3333333333333333,0.30434782608695654
ozzie,32,6,4,0,3,0.8285714285714286,0.8536585365853658
wetness,9,11,15,14,13,-0.18181818181818182,-0.14893617021276595
starsthis,4,6,2,3,11,-0.4666666666666667,-0.16666666666666666
exfoliate,43,20,7,4,9,0.6538461538461539,0.6578947368421053
wieners,46,41,26,13,7,0.7358490566037735,0.6261682242990654
defibrillator,6,12,1,0,3,0.3333333333333333,0.7142857142857143
autograph,101,63,40,13,14,0.7565217391304347,0.7172774869109948
bedspread,8,18,19,27,39,-0.6595744680851063,-0.43478260869565216
exfoliant,23,3,4,0,5,0.6428571428571429,0.6774193548387096
omelete,36,53,26,10,10,0.5652173913043478,0.6330275229357798
omelets,923,1098,436,225,116,0.7767083734359962,0.7112616426756986
neiman,128,126,48,21,31,0.610062893081761,0.6601307189542484
retrospect,104,183,133,143,106,-0.009523809523809525,0.0708955223880597
salsitas,14,16,10,13,4,0.5555555555555556,0.2765957446808511
quilts,23,20,6,4,6,0.5862068965517241,0.6226415094339622
freundlich,300,364,161,46,22,0.8633540372670807,0.8142076502732241
tugging,33,14,9,7,19,0.2692307692307692,0.2876712328767123
lodgelike,4,10,2,0,0,1.0,1.0
rnov,7,11,4,0,1,0.75,0.8947368421052632
bankruptcy,65,17,20,32,106,-0.23976608187134502,-0.2545454545454545
legends,212,135,83,38,37,0.7028112449799196,0.6445497630331753
everbut,5,8,8,0,2,0.42857142857142855,0.7333333333333333
